"﻿""GEO_ID""",NAME,DP05_0068E,DP05_0069E,DP05_0070E,DP05_0071E,DP05_0072E,DP05_0073E,DP05_0074E,DP05_0075E,DP05_0076E,DP05_0081E,DP05_0082E,DP05_0033PE,DP05_0069PE,DP05_0070PE,DP05_0071PE,DP05_0071PM,DP05_0072PE,DP05_0073PE,DP05_0074PE,DP05_0076PE,DP05_0081PE
Geography,Geographic Area Name,Estimate!!Race alone or in combination with one or more other races!!Total population,Estimate!!Race alone or in combination with one or more other races!!Total population!!White,Estimate!!Race alone or in combination with one or more other races!!Total population!!Black or African American,Estimate!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Estimate!!Race alone or in combination with one or more other races!!Total population!!Asian,Estimate!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Estimate!!Race alone or in combination with one or more other races!!Total population!!Some Other Race,Estimate!!HISPANIC OR LATINO AND RACE!!Total population,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,Percent!!RACE!!Total population,Percent!!Race alone or in combination with one or more other races!!Total population!!White,Percent!!Race alone or in combination with one or more other races!!Total population!!Black or African American,Percent!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Percent Margin of Error!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Percent!!Race alone or in combination with one or more other races!!Total population!!Asian,Percent!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Percent!!Race alone or in combination with one or more other races!!Total population!!Some Other Race,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino
0500000US06037,"Los Angeles County, California",9848406,5010533,927348,266083,1689402,57803,3644809,9848406,4753369,5095037,2477324,9848406,50.9,9.4,2.7,0.1,17.2,0.6,37,48.3,51.7
1400000US06037201504,Census Tract 2015.04; Los Angeles County; California,2063,940,20,49,353,0,1095,2063,1556,507,163,2063,45.6,1,2.4,2.7,17.1,0,53.1,75.4,24.6
1400000US06037201601,Census Tract 2016.01; Los Angeles County; California,2310,751,166,111,226,0,1571,2310,1763,547,143,2310,32.5,7.2,4.8,4.3,9.8,0,68,76.3,23.7
1400000US06037201602,Census Tract 2016.02; Los Angeles County; California,2766,941,22,54,374,6,1884,2766,2198,568,217,2766,34,0.8,2,2.5,13.5,0.2,68.1,79.5,20.5
1400000US06037201700,Census Tract 2017; Los Angeles County; California,5128,1887,436,206,1014,10,2615,5128,3114,2014,731,5128,36.8,8.5,4,2.2,19.8,0.2,51,60.7,39.3
1400000US06037203100,Census Tract 2031; Los Angeles County; California,4302,1510,157,16,137,0,3091,4302,3975,327,67,4302,35.1,3.6,0.4,0.5,3.2,0,71.9,92.4,7.6
1400000US06037203200,Census Tract 2032; Los Angeles County; California,4995,1570,129,341,74,0,4163,4995,4722,273,156,4995,31.4,2.6,6.8,4.2,1.5,0,83.3,94.5,5.5
1400000US06037203300,Census Tract 2033; Los Angeles County; California,2105,789,202,124,329,3,876,2105,1376,729,255,2105,37.5,9.6,5.9,3.3,15.6,0.1,41.6,65.4,34.6
1400000US06037203500,Census Tract 2035; Los Angeles County; California,2831,1021,77,96,429,0,1669,2831,2142,689,177,2831,36.1,2.7,3.4,3.2,15.2,0,59,75.7,24.3
1400000US06037203601,Census Tract 2036.01; Los Angeles County; California,2664,856,17,17,54,0,2322,2664,2582,82,11,2664,32.1,0.6,0.6,0.8,2,0,87.2,96.9,3.1
1400000US06037203602,Census Tract 2036.02; Los Angeles County; California,1964,381,18,86,69,0,1499,1964,1733,231,68,1964,19.4,0.9,4.4,6.3,3.5,0,76.3,88.2,11.8
1400000US06037203710,Census Tract 2037.10; Los Angeles County; California,3457,928,12,132,22,0,2676,3457,3354,103,62,3457,26.8,0.3,3.8,1.8,0.6,0,77.4,97,3
1400000US06037203720,Census Tract 2037.20; Los Angeles County; California,3556,971,27,290,81,33,2738,3556,3378,178,65,3556,27.3,0.8,8.2,6.1,2.3,0.9,77,95,5
1400000US06037203800,Census Tract 2038; Los Angeles County; California,4817,949,27,299,92,0,3942,4817,4610,207,88,4817,19.7,0.6,6.2,6.2,1.9,0,81.8,95.7,4.3
1400000US06037203900,Census Tract 2039; Los Angeles County; California,2839,531,0,40,94,0,2324,2839,2640,199,127,2839,18.7,0,1.4,1.2,3.3,0,81.9,93,7
1400000US06037204110,Census Tract 2041.10; Los Angeles County; California,2863,651,64,163,51,0,2516,2863,2699,164,54,2863,22.7,2.2,5.7,6.7,1.8,0,87.9,94.3,5.7
1400000US06037204120,Census Tract 2041.20; Los Angeles County; California,2480,419,24,29,3,0,2135,2480,2403,77,33,2480,16.9,1,1.2,1,0.1,0,86.1,96.9,3.1
1400000US06037204200,Census Tract 2042; Los Angeles County; California,3317,773,40,136,103,20,2548,3317,3112,205,42,3317,23.3,1.2,4.1,4.4,3.1,0.6,76.8,93.8,6.2
1400000US06037204300,Census Tract 2043; Los Angeles County; California,4873,1605,39,114,109,0,3631,4873,4681,192,88,4873,32.9,0.8,2.3,1.7,2.2,0,74.5,96.1,3.9
1400000US06037204410,Census Tract 2044.10; Los Angeles County; California,2467,795,72,15,33,0,1983,2467,2278,189,68,2467,32.2,2.9,0.6,0.7,1.3,0,80.4,92.3,7.7
1400000US06037204420,Census Tract 2044.20; Los Angeles County; California,3101,409,101,250,38,4,2549,3101,2916,185,62,3101,13.2,3.3,8.1,5.5,1.2,0.1,82.2,94,6
1400000US06037204600,Census Tract 2046; Los Angeles County; California,3954,1779,29,22,123,0,3352,3954,3639,315,149,3954,45,0.7,0.6,0.8,3.1,0,84.8,92,8
1400000US06037204700,Census Tract 2047; Los Angeles County; California,4524,1339,41,127,38,0,3500,4524,4262,262,201,4524,29.6,0.9,2.8,2,0.8,0,77.4,94.2,5.8
1400000US06037204810,Census Tract 2048.10; Los Angeles County; California,4932,1602,24,147,28,0,4034,4932,4733,199,42,4932,32.5,0.5,3,4,0.6,0,81.8,96,4
1400000US06037204820,Census Tract 2048.20; Los Angeles County; California,2066,560,0,62,51,0,1770,2066,1983,83,44,2066,27.1,0,3,3,2.5,0,85.7,96,4
1400000US06037204910,Census Tract 2049.10; Los Angeles County; California,3356,1357,29,30,25,0,2631,3356,3193,163,151,3356,40.4,0.9,0.9,0.9,0.7,0,78.4,95.1,4.9
1400000US06037204920,Census Tract 2049.20; Los Angeles County; California,2459,817,49,41,7,2,2071,2459,2331,128,68,2459,33.2,2,1.7,1.7,0.3,0.1,84.2,94.8,5.2
1400000US06037205110,Census Tract 2051.10; Los Angeles County; California,3690,591,22,182,24,0,3181,3690,3642,48,14,3690,16,0.6,4.9,5.2,0.7,0,86.2,98.7,1.3
1400000US06037205120,Census Tract 2051.20; Los Angeles County; California,3409,1006,23,122,70,0,2873,3409,3303,106,15,3409,29.5,0.7,3.6,3.4,2.1,0,84.3,96.9,3.1
1400000US06037206010,Census Tract 2060.10; Los Angeles County; California,3490,1033,86,26,1079,10,1456,3490,1919,1571,500,3490,29.6,2.5,0.7,0.7,30.9,0.3,41.7,55,45
1400000US06037206020,Census Tract 2060.20; Los Angeles County; California,8179,2985,2964,559,263,50,2932,8179,3541,4638,1379,8179,36.5,36.2,6.8,2,3.2,0.6,35.8,43.3,56.7
1400000US06037206050,Census Tract 2060.50; Los Angeles County; California,2290,749,42,88,165,14,1695,2290,1932,358,138,2290,32.7,1.8,3.8,4.2,7.2,0.6,74,84.4,15.6
1400000US06037206051,Census Tract 2060.51; Los Angeles County; California,1535,1147,53,18,327,0,128,1535,328,1207,836,1535,74.7,3.5,1.2,1.9,21.3,0,8.3,21.4,78.6
1400000US06037206052,Census Tract 2060.52; Los Angeles County; California,3153,1196,215,56,1646,0,327,3153,347,2806,841,3153,37.9,6.8,1.8,1.8,52.2,0,10.4,11,89
1400000US06037206053,Census Tract 2060.53; Los Angeles County; California,3057,710,235,74,355,0,2018,3057,2315,742,201,3057,23.2,7.7,2.4,2.6,11.6,0,66,75.7,24.3
1400000US06037206054,Census Tract 2060.54; Los Angeles County; California,2456,521,45,5,387,0,1866,2456,2063,393,4,2456,21.2,1.8,0.2,0.3,15.8,0,76,84,16
1400000US06037206201,Census Tract 2062.01; Los Angeles County; California,2127,613,444,25,805,27,377,2127,394,1733,474,2127,28.8,20.9,1.2,2.7,37.8,1.3,17.7,18.5,81.5
1400000US06037206202,Census Tract 2062.02; Los Angeles County; California,1711,341,212,121,1059,0,189,1711,275,1436,207,1711,19.9,12.4,7.1,6,61.9,0,11,16.1,83.9
1400000US06037206301,Census Tract 2063.01; Los Angeles County; California,1991,738,989,60,66,15,285,1991,402,1589,582,1991,37.1,49.7,3,3.3,3.3,0.8,14.3,20.2,79.8
1400000US06037206302,Census Tract 2063.02; Los Angeles County; California,1904,788,928,357,44,0,217,1904,574,1330,379,1904,41.4,48.7,18.8,20.4,2.3,0,11.4,30.1,69.9
1400000US06037206303,Census Tract 2063.03; Los Angeles County; California,2430,1066,1121,223,148,38,424,2430,721,1709,541,2430,43.9,46.1,9.2,6,6.1,1.6,17.4,29.7,70.3
1400000US06037207101,Census Tract 2071.01; Los Angeles County; California,3852,1105,519,150,1989,0,654,3852,465,3387,642,3852,28.7,13.5,3.9,5.6,51.6,0,17,12.1,87.9
1400000US06037207102,Census Tract 2071.02; Los Angeles County; California,3340,429,286,55,1916,93,732,3340,798,2542,340,3340,12.8,8.6,1.6,1.4,57.4,2.8,21.9,23.9,76.1
1400000US06037207103,Census Tract 2071.03; Los Angeles County; California,2112,330,44,41,1570,12,246,2112,295,1817,233,2112,15.6,2.1,1.9,1.7,74.3,0.6,11.6,14,86
1400000US06037207303,Census Tract 2073.03; Los Angeles County; California,2359,1163,597,85,593,47,214,2359,476,1883,850,2359,49.3,25.3,3.6,3.5,25.1,2,9.1,20.2,79.8
1400000US06037207304,Census Tract 2073.04; Los Angeles County; California,2358,1189,772,92,139,0,1017,2358,1194,1164,236,2358,50.4,32.7,3.9,4.7,5.9,0,43.1,50.6,49.4
1400000US06037207305,Census Tract 2073.05; Los Angeles County; California,959,615,85,0,227,0,128,959,158,801,483,959,64.1,8.9,0,4.3,23.7,0,13.3,16.5,83.5
1400000US06037207306,Census Tract 2073.06; Los Angeles County; California,2225,1236,594,72,429,9,160,2225,379,1846,849,2225,55.6,26.7,3.2,4.3,19.3,0.4,7.2,17,83
1400000US06037207307,Census Tract 2073.07; Los Angeles County; California,1439,520,601,55,135,73,242,1439,236,1203,372,1439,36.1,41.8,3.8,4.9,9.4,5.1,16.8,16.4,83.6
1400000US06037207308,Census Tract 2073.08; Los Angeles County; California,1229,720,202,0,266,0,107,1229,172,1057,629,1229,58.6,16.4,0,3.4,21.6,0,8.7,14,86
1400000US06037207400,Census Tract 2074; Los Angeles County; California,2273,1087,401,13,581,0,414,2273,719,1554,559,2273,47.8,17.6,0.6,0.8,25.6,0,18.2,31.6,68.4
1400000US06037207501,Census Tract 2075.01; Los Angeles County; California,2106,710,206,0,917,12,527,2106,551,1555,503,2106,33.7,9.8,0,2,43.5,0.6,25,26.2,73.8
1400000US06037207502,Census Tract 2075.02; Los Angeles County; California,3906,1514,241,131,2108,0,363,3906,460,3446,1034,3906,38.8,6.2,3.4,1.4,54,0,9.3,11.8,88.2
1400000US06037207711,Census Tract 2077.11; Los Angeles County; California,2627,1042,328,70,1106,0,167,2627,237,2390,935,2627,39.7,12.5,2.7,2.9,42.1,0,6.4,9,91
1400000US06037207712,Census Tract 2077.12; Los Angeles County; California,4927,1743,1131,16,1905,18,790,4927,1006,3921,982,4927,35.4,23,0.3,0.5,38.7,0.4,16,20.4,79.6
1400000US06037207901,Census Tract 2079.01; Los Angeles County; California,3801,1231,648,144,1829,25,251,3801,267,3534,885,3801,32.4,17,3.8,3.8,48.1,0.7,6.6,7,93
1400000US06037207902,Census Tract 2079.02; Los Angeles County; California,7354,3135,906,215,3560,0,513,7354,955,6399,2095,7354,42.6,12.3,2.9,2.7,48.4,0,7,13,87
1400000US06037208001,Census Tract 2080.01; Los Angeles County; California,2581,620,392,126,574,0,1143,2581,1243,1338,364,2581,24,15.2,4.9,4.2,22.2,0,44.3,48.2,51.8
1400000US06037208002,Census Tract 2080.02; Los Angeles County; California,4041,1182,0,29,273,33,2949,4041,3417,624,374,4041,29.3,0,0.7,1.3,6.8,0.8,73,84.6,15.4
1400000US06037208301,Census Tract 2083.01; Los Angeles County; California,1693,332,58,151,73,0,1173,1693,1511,182,71,1693,19.6,3.4,8.9,6.4,4.3,0,69.3,89.2,10.8
1400000US06037208302,Census Tract 2083.02; Los Angeles County; California,4715,1416,548,181,645,63,2656,4715,3127,1588,433,4715,30,11.6,3.8,4.1,13.7,1.3,56.3,66.3,33.7
1400000US06037208401,Census Tract 2084.01; Los Angeles County; California,3852,863,400,163,1021,35,1897,3852,2306,1546,141,3852,22.4,10.4,4.2,3.8,26.5,0.9,49.2,59.9,40.1
1400000US06037208402,Census Tract 2084.02; Los Angeles County; California,2516,1007,119,42,402,34,1236,2516,1740,776,282,2516,40,4.7,1.7,1.9,16,1.4,49.1,69.2,30.8
1400000US06037208501,Census Tract 2085.01; Los Angeles County; California,2458,549,70,15,1061,0,896,2458,1085,1373,262,2458,22.3,2.8,0.6,0.8,43.2,0,36.5,44.1,55.9
1400000US06037208502,Census Tract 2085.02; Los Angeles County; California,3801,1105,164,201,364,0,2560,3801,3194,607,214,3801,29.1,4.3,5.3,4.8,9.6,0,67.4,84,16
1400000US06037208610,Census Tract 2086.10; Los Angeles County; California,4277,1319,170,40,1492,159,1531,4277,2169,2108,321,4277,30.8,4,0.9,1,34.9,3.7,35.8,50.7,49.3
1400000US06037208620,Census Tract 2086.20; Los Angeles County; California,4000,1234,370,211,1127,97,1536,4000,2091,1909,248,4000,30.9,9.3,5.3,2.7,28.2,2.4,38.4,52.3,47.7
1400000US06037208710,Census Tract 2087.10; Los Angeles County; California,4895,916,425,95,2540,30,1305,4895,1581,3314,302,4895,18.7,8.7,1.9,3,51.9,0.6,26.7,32.3,67.7
1400000US06037208720,Census Tract 2087.20; Los Angeles County; California,3406,1565,119,498,285,6,1269,3406,2685,721,297,3406,45.9,3.5,14.6,10.3,8.4,0.2,37.3,78.8,21.2
1400000US06037208801,Census Tract 2088.01; Los Angeles County; California,3368,779,656,203,690,0,1254,3368,1584,1784,421,3368,23.1,19.5,6,4,20.5,0,37.2,47,53
1400000US06037208802,Census Tract 2088.02; Los Angeles County; California,2772,807,317,103,692,0,1203,2772,1563,1209,220,2772,29.1,11.4,3.7,4.8,25,0,43.4,56.4,43.6
1400000US06037208902,Census Tract 2089.02; Los Angeles County; California,2399,500,125,164,88,0,1738,2399,2186,213,27,2399,20.8,5.2,6.8,6,3.7,0,72.4,91.1,8.9
1400000US06037208903,Census Tract 2089.03; Los Angeles County; California,3819,632,344,344,136,0,2644,3819,3331,488,126,3819,16.5,9,9,5.7,3.6,0,69.2,87.2,12.8
1400000US06037208904,Census Tract 2089.04; Los Angeles County; California,3590,981,132,290,541,44,2187,3590,2930,660,62,3590,27.3,3.7,8.1,7.6,15.1,1.2,60.9,81.6,18.4
1400000US06037209103,Census Tract 2091.03; Los Angeles County; California,3226,701,290,22,108,11,2318,3226,2818,408,46,3226,21.7,9,0.7,0.6,3.3,0.3,71.9,87.4,12.6
1400000US06037209104,Census Tract 2091.04; Los Angeles County; California,2567,668,187,96,241,9,1683,2567,2021,546,155,2567,26,7.3,3.7,3.1,9.4,0.4,65.6,78.7,21.3
1400000US06037209105,Census Tract 2091.05; Los Angeles County; California,3153,680,143,0,247,0,2199,3153,2715,438,0,3153,21.6,4.5,0,1.3,7.8,0,69.7,86.1,13.9
1400000US06037209106,Census Tract 2091.06; Los Angeles County; California,2101,574,303,66,430,0,876,2101,1054,1047,314,2101,27.3,14.4,3.1,2.1,20.5,0,41.7,50.2,49.8
1400000US06037209201,Census Tract 2092.01; Los Angeles County; California,3298,819,868,79,1249,11,495,3298,574,2724,614,3298,24.8,26.3,2.4,2.5,37.9,0.3,15,17.4,82.6
1400000US06037209202,Census Tract 2092.02; Los Angeles County; California,1410,477,69,58,198,0,825,1410,1092,318,120,1410,33.8,4.9,4.1,3.9,14,0,58.5,77.4,22.6
1400000US06037209300,Census Tract 2093; Los Angeles County; California,4934,1187,892,108,597,27,2895,4934,3073,1861,343,4934,24.1,18.1,2.2,2.2,12.1,0.5,58.7,62.3,37.7
1400000US06037209401,Census Tract 2094.01; Los Angeles County; California,3689,694,599,102,734,1,1844,3689,2165,1524,185,3689,18.8,16.2,2.8,2,19.9,0,50,58.7,41.3
1400000US06037209402,Census Tract 2094.02; Los Angeles County; California,4102,1599,99,193,169,22,3057,4102,3709,393,143,4102,39,2.4,4.7,4.5,4.1,0.5,74.5,90.4,9.6
1400000US06037209403,Census Tract 2094.03; Los Angeles County; California,4721,1049,520,125,615,0,2679,4721,3549,1172,169,4721,22.2,11,2.6,3.6,13,0,56.7,75.2,24.8
1400000US06037209510,Census Tract 2095.10; Los Angeles County; California,2656,609,178,0,770,24,1440,2656,1593,1063,128,2656,22.9,6.7,0,1.6,29,0.9,54.2,60,40
1400000US06037209520,Census Tract 2095.20; Los Angeles County; California,2373,751,197,130,159,0,1392,2373,1937,436,76,2373,31.6,8.3,5.5,3.7,6.7,0,58.7,81.6,18.4
1400000US06037209810,Census Tract 2098.10; Los Angeles County; California,2678,703,260,195,245,12,1686,2678,2096,582,196,2678,26.3,9.7,7.3,8.7,9.1,0.4,63,78.3,21.7
1400000US06037209820,Census Tract 2098.20; Los Angeles County; California,2498,802,49,78,90,15,1765,2498,2244,254,132,2498,32.1,2,3.1,3.3,3.6,0.6,70.7,89.8,10.2
1400000US06037210010,Census Tract 2100.10; Los Angeles County; California,3192,1293,30,189,490,0,1596,3192,2463,729,134,3192,40.5,0.9,5.9,4.6,15.4,0,50,77.2,22.8
1400000US06037211000,Census Tract 2110; Los Angeles County; California,5313,3191,477,9,1615,0,542,5313,575,4738,2583,5313,60.1,9,0.2,0.3,30.4,0,10.2,10.8,89.2
1400000US06037211121,Census Tract 2111.21; Los Angeles County; California,2318,717,152,31,884,12,781,2318,1056,1262,289,2318,30.9,6.6,1.3,1.5,38.1,0.5,33.7,45.6,54.4
1400000US06037211122,Census Tract 2111.22; Los Angeles County; California,2645,726,290,20,918,0,934,2645,845,1800,450,2645,27.4,11,0.8,0.9,34.7,0,35.3,31.9,68.1
1400000US06037211123,Census Tract 2111.23; Los Angeles County; California,1816,321,74,25,1285,0,152,1816,174,1642,261,1816,17.7,4.1,1.4,1.6,70.8,0,8.4,9.6,90.4
1400000US06037211124,Census Tract 2111.24; Los Angeles County; California,4287,778,80,14,2498,0,1160,4287,1463,2824,249,4287,18.1,1.9,0.3,0.5,58.3,0,27.1,34.1,65.9
1400000US06037211201,Census Tract 2112.01; Los Angeles County; California,2694,961,246,186,588,0,1320,2694,1587,1107,258,2694,35.7,9.1,6.9,4.5,21.8,0,49,58.9,41.1
1400000US06037211202,Census Tract 2112.02; Los Angeles County; California,2254,597,95,18,793,0,1013,2254,1111,1143,274,2254,26.5,4.2,0.8,1,35.2,0,44.9,49.3,50.7
1400000US06037211310,Census Tract 2113.10; Los Angeles County; California,3484,883,281,27,945,0,1563,3484,1795,1689,448,3484,25.3,8.1,0.8,0.8,27.1,0,44.9,51.5,48.5
1400000US06037211320,Census Tract 2113.20; Los Angeles County; California,3253,986,369,192,797,0,1589,3253,1893,1360,195,3253,30.3,11.3,5.9,5.7,24.5,0,48.8,58.2,41.8
1400000US06037211410,Census Tract 2114.10; Los Angeles County; California,2913,401,163,115,1223,11,1050,2913,1243,1670,241,2913,13.8,5.6,3.9,4.6,42,0.4,36,42.7,57.3
1400000US06037211420,Census Tract 2114.20; Los Angeles County; California,3495,1072,152,60,916,15,1840,3495,2034,1461,434,3495,30.7,4.3,1.7,1.3,26.2,0.4,52.6,58.2,41.8
1400000US06037211500,Census Tract 2115; Los Angeles County; California,3857,1817,273,7,1229,0,760,3857,796,3061,1544,3857,47.1,7.1,0.2,0.3,31.9,0,19.7,20.6,79.4
1400000US06037211701,Census Tract 2117.01; Los Angeles County; California,2781,1274,173,52,1402,0,361,2781,362,2419,794,2781,45.8,6.2,1.9,2.2,50.4,0,13,13,87
1400000US06037211703,Census Tract 2117.03; Los Angeles County; California,4564,1274,373,0,2492,0,1019,4564,1514,3050,302,4564,27.9,8.2,0,0.9,54.6,0,22.3,33.2,66.8
1400000US06037211704,Census Tract 2117.04; Los Angeles County; California,2668,774,358,74,1309,0,520,2668,708,1960,389,2668,29,13.4,2.8,3.5,49.1,0,19.5,26.5,73.5
1400000US06037211802,Census Tract 2118.02; Los Angeles County; California,4448,1530,301,111,1826,0,1172,4448,1814,2634,612,4448,34.4,6.8,2.5,2.6,41.1,0,26.3,40.8,59.2
1400000US06037211803,Census Tract 2118.03; Los Angeles County; California,3635,670,183,0,2250,0,851,3635,1044,2591,183,3635,18.4,5,0,1.2,61.9,0,23.4,28.7,71.3
1400000US06037211804,Census Tract 2118.04; Los Angeles County; California,3194,711,203,111,1768,0,642,3194,718,2476,487,3194,22.3,6.4,3.5,3.1,55.4,0,20.1,22.5,77.5
1400000US06037211910,Census Tract 2119.10; Los Angeles County; California,3951,947,402,85,1138,0,1902,3951,2204,1747,298,3951,24,10.2,2.2,1.9,28.8,0,48.1,55.8,44.2
1400000US06037211921,Census Tract 2119.21; Los Angeles County; California,2001,370,99,136,975,6,585,2001,729,1272,78,2001,18.5,4.9,6.8,7.3,48.7,0.3,29.2,36.4,63.6
1400000US06037211922,Census Tract 2119.22; Los Angeles County; California,3353,639,254,153,1085,14,1518,3353,1736,1617,209,3353,19.1,7.6,4.6,3.4,32.4,0.4,45.3,51.8,48.2
1400000US06037212101,Census Tract 2121.01; Los Angeles County; California,2741,623,262,100,1401,0,621,2741,565,2176,432,2741,22.7,9.6,3.6,3.1,51.1,0,22.7,20.6,79.4
1400000US06037212102,Census Tract 2121.02; Los Angeles County; California,2955,713,479,39,1223,46,987,2955,939,2016,189,2955,24.1,16.2,1.3,1.7,41.4,1.6,33.4,31.8,68.2
1400000US06037212202,Census Tract 2122.02; Los Angeles County; California,3676,1149,365,87,755,0,1973,3676,2531,1145,37,3676,31.3,9.9,2.4,2,20.5,0,53.7,68.9,31.1
1400000US06037212203,Census Tract 2122.03; Los Angeles County; California,2946,694,255,55,918,0,1190,2946,1566,1380,239,2946,23.6,8.7,1.9,1.9,31.2,0,40.4,53.2,46.8
1400000US06037212204,Census Tract 2122.04; Los Angeles County; California,3720,1482,233,174,783,0,1599,3720,2527,1193,177,3720,39.8,6.3,4.7,6.4,21,0,43,67.9,32.1
1400000US06037212303,Census Tract 2123.03; Los Angeles County; California,3838,1276,222,53,951,56,2137,3838,2328,1510,262,3838,33.2,5.8,1.4,1.4,24.8,1.5,55.7,60.7,39.3
1400000US06037212304,Census Tract 2123.04; Los Angeles County; California,1781,806,125,109,248,0,626,1781,1145,636,274,1781,45.3,7,6.1,4.2,13.9,0,35.1,64.3,35.7
1400000US06037212305,Census Tract 2123.05; Los Angeles County; California,2711,620,139,77,599,0,1659,2711,1943,768,90,2711,22.9,5.1,2.8,2.9,22.1,0,61.2,71.7,28.3
1400000US06037212306,Census Tract 2123.06; Los Angeles County; California,2816,921,96,178,1187,0,972,2816,1262,1554,258,2816,32.7,3.4,6.3,4.7,42.2,0,34.5,44.8,55.2
1400000US06037212410,Census Tract 2124.10; Los Angeles County; California,4226,1676,55,140,1667,130,1782,4226,2128,2098,311,4226,39.7,1.3,3.3,4.5,39.4,3.1,42.2,50.4,49.6
1400000US06037212420,Census Tract 2124.20; Los Angeles County; California,2661,759,291,0,608,0,1401,2661,1611,1050,240,2661,28.5,10.9,0,1.6,22.8,0,52.6,60.5,39.5
1400000US06037212501,Census Tract 2125.01; Los Angeles County; California,1890,737,141,4,424,0,694,1890,963,927,390,1890,39,7.5,0.2,0.5,22.4,0,36.7,51,49
1400000US06037212502,Census Tract 2125.02; Los Angeles County; California,3282,713,277,74,1433,47,947,3282,1036,2246,537,3282,21.7,8.4,2.3,2.6,43.7,1.4,28.9,31.6,68.4
1400000US06037212610,Census Tract 2126.10; Los Angeles County; California,4211,1029,208,219,1813,0,1391,4211,1685,2526,464,4211,24.4,4.9,5.2,4.4,43.1,0,33,40,60
1400000US06037212620,Census Tract 2126.20; Los Angeles County; California,3818,965,232,27,1945,23,970,3818,1346,2472,355,3818,25.3,6.1,0.7,0.9,50.9,0.6,25.4,35.3,64.7
1400000US06037212701,Census Tract 2127.01; Los Angeles County; California,2317,543,303,97,1255,0,381,2317,496,1821,290,2317,23.4,13.1,4.2,3,54.2,0,16.4,21.4,78.6
1400000US06037212702,Census Tract 2127.02; Los Angeles County; California,3389,1176,166,91,1955,0,386,3389,544,2845,745,3389,34.7,4.9,2.7,2.3,57.7,0,11.4,16.1,83.9
1400000US06037212800,Census Tract 2128; Los Angeles County; California,3386,1134,297,56,1340,0,1097,3386,1369,2017,449,3386,33.5,8.8,1.7,2.1,39.6,0,32.4,40.4,59.6
1400000US06037212900,Census Tract 2129; Los Angeles County; California,3684,1672,381,2,960,0,1213,3684,1932,1752,414,3684,45.4,10.3,0.1,0.1,26.1,0,32.9,52.4,47.6
1400000US06037213100,Census Tract 2131; Los Angeles County; California,2790,382,440,28,1616,0,447,2790,501,2289,215,2790,13.7,15.8,1,0.9,57.9,0,16,18,82
1400000US06037213201,Census Tract 2132.01; Los Angeles County; California,4079,707,75,153,1784,9,1854,4079,2020,2059,137,4079,17.3,1.8,3.8,3.8,43.7,0.2,45.5,49.5,50.5
1400000US06037213202,Census Tract 2132.02; Los Angeles County; California,3675,765,189,46,1264,13,1798,3675,2044,1631,114,3675,20.8,5.1,1.3,1.2,34.4,0.4,48.9,55.6,44.4
1400000US06037213310,Census Tract 2133.10; Los Angeles County; California,2519,158,32,146,954,0,1273,2519,1403,1116,85,2519,6.3,1.3,5.8,7.6,37.9,0,50.5,55.7,44.3
1400000US06037213320,Census Tract 2133.20; Los Angeles County; California,2471,1110,155,24,749,0,1035,2471,1371,1100,180,2471,44.9,6.3,1,1.2,30.3,0,41.9,55.5,44.5
1400000US06037213401,Census Tract 2134.01; Los Angeles County; California,4573,1689,112,110,947,0,2793,4573,3481,1092,71,4573,36.9,2.4,2.4,2.3,20.7,0,61.1,76.1,23.9
1400000US06037213402,Census Tract 2134.02; Los Angeles County; California,4477,1343,311,114,769,1,2873,4477,3225,1252,218,4477,30,6.9,2.5,2.9,17.2,0,64.2,72,28
1400000US06037214000,Census Tract 2140; Los Angeles County; California,3950,3652,124,23,142,117,203,3950,255,3695,3243,3950,92.5,3.1,0.6,1,3.6,3,5.1,6.5,93.5
1400000US06037214100,Census Tract 2141; Los Angeles County; California,3787,3384,112,15,388,0,166,3787,271,3516,3016,3787,89.4,3,0.4,0.6,10.2,0,4.4,7.2,92.8
1400000US06037214400,Census Tract 2144; Los Angeles County; California,3008,2475,182,40,502,13,300,3008,380,2628,1930,3008,82.3,6.1,1.3,1,16.7,0.4,10,12.6,87.4
1400000US06037214501,Census Tract 2145.01; Los Angeles County; California,3477,1627,368,22,1541,0,289,3477,409,3068,1139,3477,46.8,10.6,0.6,1,44.3,0,8.3,11.8,88.2
